source language,target language,translation engine,is preferred engine?
ln,lg,Content Translation,True
ln,lo,Content Translation,True
ln,lt,Content Translation,True
ln,lv,Content Translation,True
ln,mai,Content Translation,True
ln,mg,Content Translation,True
ln,mi,Content Translation,True
ln,mk,Content Translation,True
ln,ml,Content Translation,True
ln,mn,Content Translation,True
ln,mni,Content Translation,True
ln,mr,Content Translation,True
ln,ms,Content Translation,True
ln,mt,Content Translation,True
ln,my,Content Translation,True
ln,ne,Content Translation,True
ln,nl,Content Translation,True
ln,False,Content Translation,True
ln,nso,Content Translation,True
ln,ny,Content Translation,True
ln,om,Content Translation,True
ln,or,Content Translation,True
ln,pa,Content Translation,True
ln,pl,Content Translation,True
ln,ps,Content Translation,True
ln,pt,Content Translation,True
ln,qu,Content Translation,True
ln,ro,Content Translation,True
ln,ru,Content Translation,True
ln,rw,Content Translation,True
ln,sa,Content Translation,True
ln,sd,Content Translation,True
ln,sh,Content Translation,True
ln,si,Content Translation,True
ln,simple,Content Translation,True
ln,sk,Content Translation,True
ln,sl,Content Translation,True
ln,sm,Content Translation,True
ln,sn,Content Translation,True
ln,so,Content Translation,True
ln,sq,Content Translation,True
ln,sr,Content Translation,True
ln,st,Content Translation,True
ln,su,Content Translation,True
ln,sv,Content Translation,True
ln,sw,Content Translation,True
ln,ta,Content Translation,True
ln,te,Content Translation,True
ln,tg,Content Translation,True
ln,th,Content Translation,True
ln,ti,Content Translation,True
ln,tk,Content Translation,True
ln,tl,Content Translation,True
ln,tr,Content Translation,True
ln,ts,Content Translation,True
ln,tt,Content Translation,True
ln,tw,Content Translation,True
ln,ug,Content Translation,True
ln,uk,Content Translation,True
ln,ur,Content Translation,True
ln,uz,Content Translation,True
ln,vi,Content Translation,True
ln,wuu,Content Translation,True
ln,xh,Content Translation,True
ln,yi,Content Translation,True
ln,yo,Content Translation,True
ln,yue,Content Translation,True
ln,zh,Content Translation,True
ln,zu,Content Translation,True
lo,af,Content Translation,True
lo,am,Content Translation,True
lo,ar,Content Translation,True
lo,arz,Content Translation,True
lo,as,Content Translation,True
lo,ay,Content Translation,True
lo,az,Content Translation,True
lo,be,Content Translation,True
lo,bg,Content Translation,True
lo,bho,Content Translation,True
lo,bm,Content Translation,True
lo,bn,Content Translation,True
lo,bs,Content Translation,True
lo,ca,Content Translation,True
lo,ceb,Content Translation,True
lo,ckb,Content Translation,True
lo,co,Content Translation,True
lo,cs,Content Translation,True
lo,cy,Content Translation,True
lo,da,Content Translation,True
lo,de,Content Translation,True
lo,dv,Content Translation,True
lo,ee,Content Translation,True
lo,el,Content Translation,True
lo,en,Content Translation,True
lo,eo,Content Translation,True
lo,es,Content Translation,True
lo,et,Content Translation,True
lo,eu,Content Translation,True
lo,fa,Content Translation,True
lo,fi,Content Translation,True
lo,fr,Content Translation,True
lo,fy,Content Translation,True
lo,ga,Content Translation,True
lo,gan,Content Translation,True
lo,gd,Content Translation,True
lo,gl,Content Translation,True
lo,gn,Content Translation,True
lo,gom,Content Translation,True
lo,gu,Content Translation,True
lo,ha,Content Translation,True
lo,haw,Content Translation,True
lo,he,Content Translation,True
lo,hi,Content Translation,True
lo,hr,Content Translation,True
lo,ht,Content Translation,True
lo,hu,Content Translation,True
lo,hy,Content Translation,True
lo,id,Content Translation,True
lo,ig,Content Translation,True
lo,ilo,Content Translation,True
lo,is,Content Translation,True
lo,it,Content Translation,True
lo,ja,Content Translation,True
lo,jv,Content Translation,True
lo,ka,Content Translation,True
lo,kk,Content Translation,True
lo,km,Content Translation,True
lo,kn,Content Translation,True
lo,ko,Content Translation,True
lo,ku,Content Translation,True
lo,ky,Content Translation,True
lo,la,Content Translation,True
lo,lb,Content Translation,True
lo,lg,Content Translation,True
lo,ln,Content Translation,True
lo,lt,Content Translation,True
lo,lv,Content Translation,True
lo,mai,Content Translation,True
lo,mg,Content Translation,True
lo,mi,Content Translation,True
lo,mk,Content Translation,True
lo,ml,Content Translation,True
lo,mn,Content Translation,True
lo,mni,Content Translation,True
lo,mr,Content Translation,True
lo,ms,Content Translation,True
lo,mt,Content Translation,True
lo,my,Content Translation,True
lo,ne,Content Translation,True
lo,nl,Content Translation,True
lo,False,Content Translation,True
lo,nso,Content Translation,True
lo,ny,Content Translation,True
lo,om,Content Translation,True
lo,or,Content Translation,True
lo,pa,Content Translation,True
lo,pl,Content Translation,True
lo,ps,Content Translation,True
lo,pt,Content Translation,True
lo,qu,Content Translation,True
lo,ro,Content Translation,True
lo,ru,Content Translation,True
lo,rw,Content Translation,True
lo,sa,Content Translation,True
lo,sd,Content Translation,True
lo,sh,Content Translation,True
lo,si,Content Translation,True
lo,simple,Content Translation,True
lo,sk,Content Translation,True
lo,sl,Content Translation,True
lo,sm,Content Translation,True
lo,sn,Content Translation,True
lo,so,Content Translation,True
lo,sq,Content Translation,True
lo,sr,Content Translation,True
lo,st,Content Translation,True
lo,su,Content Translation,True
lo,sv,Content Translation,True
lo,sw,Content Translation,True
lo,ta,Content Translation,True
lo,te,Content Translation,True
lo,tg,Content Translation,True
lo,th,Content Translation,True
lo,ti,Content Translation,True
lo,tk,Content Translation,True
lo,tl,Content Translation,True
lo,tr,Content Translation,True
lo,ts,Content Translation,True
lo,tt,Content Translation,True
lo,tw,Content Translation,True
lo,ug,Content Translation,True
lo,uk,Content Translation,True
lo,ur,Content Translation,True
lo,uz,Content Translation,True
lo,vi,Content Translation,True
lo,wuu,Content Translation,True
lo,xh,Content Translation,True
lo,yi,Content Translation,True
lo,yo,Content Translation,True
lo,yue,Content Translation,True
lo,zh,Content Translation,True
lo,zu,Content Translation,True
lt,af,Content Translation,True
lt,am,Content Translation,True
lt,ar,Content Translation,True
lt,arz,Content Translation,True
lt,as,Content Translation,True
lt,ay,Content Translation,True
lt,az,Content Translation,True
lt,be,Content Translation,True
lt,bg,Content Translation,True
lt,bho,Content Translation,True
lt,bm,Content Translation,True
lt,bn,Content Translation,True
lt,bs,Content Translation,True
lt,ca,Content Translation,True
lt,ceb,Content Translation,True
lt,ckb,Content Translation,True
lt,co,Content Translation,True
lt,cs,Content Translation,True
lt,cy,Content Translation,True
lt,da,Content Translation,True
lt,de,Content Translation,True
lt,dv,Content Translation,True
lt,ee,Content Translation,True
lt,el,Content Translation,True
lt,en,Content Translation,True
lt,eo,Content Translation,True
lt,es,Content Translation,True
lt,et,Content Translation,True
lt,eu,Content Translation,True
lt,fa,Content Translation,True
lt,fi,Content Translation,True
lt,fr,Content Translation,True
lt,fy,Content Translation,True
lt,ga,Content Translation,True
lt,gan,Content Translation,True
lt,gd,Content Translation,True
lt,gl,Content Translation,True
lt,gn,Content Translation,True
lt,gom,Content Translation,True
lt,gu,Content Translation,True
lt,ha,Content Translation,True
lt,haw,Content Translation,True
lt,he,Content Translation,True
lt,hi,Content Translation,True
lt,hr,Content Translation,True
lt,ht,Content Translation,True
lt,hu,Content Translation,True
lt,hy,Content Translation,True
lt,id,Content Translation,True
lt,ig,Content Translation,True
lt,ilo,Content Translation,True
lt,is,Content Translation,True
lt,it,Content Translation,True
lt,ja,Content Translation,True
lt,jv,Content Translation,True
lt,ka,Content Translation,True
lt,kk,Content Translation,True
lt,km,Content Translation,True
lt,kn,Content Translation,True
lt,ko,Content Translation,True
lt,ku,Content Translation,True
lt,ky,Content Translation,True
lt,la,Content Translation,True
lt,lb,Content Translation,True
lt,lg,Content Translation,True
lt,ln,Content Translation,True
lt,lo,Content Translation,True
lt,lv,Content Translation,True
lt,mai,Content Translation,True
lt,mg,Content Translation,True
lt,mi,Content Translation,True
lt,mk,Content Translation,True
lt,ml,Content Translation,True
lt,mn,Content Translation,True
lt,mni,Content Translation,True
lt,mr,Content Translation,True
lt,ms,Content Translation,True
lt,mt,Content Translation,True
lt,my,Content Translation,True
lt,ne,Content Translation,True
lt,nl,Content Translation,True
lt,False,Content Translation,True
lt,nso,Content Translation,True
lt,ny,Content Translation,True
lt,om,Content Translation,True
lt,or,Content Translation,True
lt,pa,Content Translation,True
lt,pl,Content Translation,True
lt,ps,Content Translation,True
lt,pt,Content Translation,True
lt,qu,Content Translation,True
lt,ro,Content Translation,True
lt,ru,Content Translation,True
lt,rw,Content Translation,True
lt,sa,Content Translation,True
lt,sd,Content Translation,True
lt,sh,Content Translation,True
lt,si,Content Translation,True
lt,simple,Content Translation,True
lt,sk,Content Translation,True
lt,sl,Content Translation,True
lt,sm,Content Translation,True
lt,sn,Content Translation,True
lt,so,Content Translation,True
lt,sq,Content Translation,True
lt,sr,Content Translation,True
lt,st,Content Translation,True
lt,su,Content Translation,True
lt,sv,Content Translation,True
lt,sw,Content Translation,True
lt,ta,Content Translation,True
lt,te,Content Translation,True
lt,tg,Content Translation,True
lt,th,Content Translation,True
lt,ti,Content Translation,True
lt,tk,Content Translation,True
lt,tl,Content Translation,True
lt,tr,Content Translation,True
lt,ts,Content Translation,True
lt,tt,Content Translation,True
lt,tw,Content Translation,True
lt,ug,Content Translation,True
lt,uk,Content Translation,True
lt,ur,Content Translation,True
lt,uz,Content Translation,True
lt,vi,Content Translation,True
lt,wuu,Content Translation,True
lt,xh,Content Translation,True
lt,yi,Content Translation,True
lt,yo,Content Translation,True
lt,yue,Content Translation,True
lt,zh,Content Translation,True
lt,zu,Content Translation,True
lv,af,Content Translation,True
lv,am,Content Translation,True
lv,ar,Content Translation,True
lv,arz,Content Translation,True
lv,as,Content Translation,True
lv,ay,Content Translation,True
lv,az,Content Translation,True
lv,be,Content Translation,True
lv,bg,Content Translation,True
lv,bho,Content Translation,True
lv,bm,Content Translation,True
lv,bn,Content Translation,True
lv,bs,Content Translation,True
lv,ca,Content Translation,True
lv,ceb,Content Translation,True
lv,ckb,Content Translation,True
lv,co,Content Translation,True
lv,cs,Content Translation,True
lv,cy,Content Translation,True
lv,da,Content Translation,True
lv,de,Content Translation,True
lv,dv,Content Translation,True
lv,ee,Content Translation,True
lv,el,Content Translation,True
lv,en,Content Translation,True
lv,eo,Content Translation,True
lv,es,Content Translation,True
lv,et,Content Translation,True
lv,eu,Content Translation,True
lv,fa,Content Translation,True
lv,fi,Content Translation,True
lv,fr,Content Translation,True
lv,fy,Content Translation,True
lv,ga,Content Translation,True
lv,gan,Content Translation,True
lv,gd,Content Translation,True
lv,gl,Content Translation,True
lv,gn,Content Translation,True
lv,gom,Content Translation,True
lv,gu,Content Translation,True
lv,ha,Content Translation,True
lv,haw,Content Translation,True
lv,he,Content Translation,True
lv,hi,Content Translation,True
lv,hr,Content Translation,True
lv,ht,Content Translation,True
lv,hu,Content Translation,True
lv,hy,Content Translation,True
lv,id,Content Translation,True
lv,ig,Content Translation,True
lv,ilo,Content Translation,True
lv,is,Content Translation,True
lv,it,Content Translation,True
lv,ja,Content Translation,True
lv,jv,Content Translation,True
lv,ka,Content Translation,True
lv,kk,Content Translation,True
lv,km,Content Translation,True
lv,kn,Content Translation,True
lv,ko,Content Translation,True
lv,ku,Content Translation,True
lv,ky,Content Translation,True
lv,la,Content Translation,True
lv,lb,Content Translation,True
lv,lg,Content Translation,True
lv,ln,Content Translation,True
lv,lo,Content Translation,True
lv,lt,Content Translation,True
lv,mai,Content Translation,True
lv,mg,Content Translation,True
lv,mi,Content Translation,True
lv,mk,Content Translation,True
lv,ml,Content Translation,True
lv,mn,Content Translation,True
lv,mni,Content Translation,True
lv,mr,Content Translation,True
lv,ms,Content Translation,True
lv,mt,Content Translation,True
lv,my,Content Translation,True
lv,ne,Content Translation,True
lv,nl,Content Translation,True
lv,False,Content Translation,True
lv,nso,Content Translation,True
lv,ny,Content Translation,True
lv,om,Content Translation,True
lv,or,Content Translation,True
lv,pa,Content Translation,True
